repo,file,function
data/raw/repos\official\legacy\detection\evaluation,coco_evaluator.py,def reset_states(self):
data/raw/repos\official\legacy\detection\evaluation,coco_evaluator.py,"def __init__(self, annotation_file, include_mask, need_rescale_bboxes=True):"
data/raw/repos\official\legacy\detection\evaluation,coco_evaluator.py,def reset(self):
data/raw/repos\official\legacy\detection\evaluation,coco_evaluator.py,def evaluate(self):
data/raw/repos\official\legacy\detection\evaluation,coco_evaluator.py,"def _process_predictions(self, predictions):"
data/raw/repos\official\legacy\detection\evaluation,coco_evaluator.py,"def update(self, predictions, groundtruths=None):"
data/raw/repos\official\legacy\detection\evaluation,coco_evaluator.py,def evaluate(self):
data/raw/repos\official\legacy\detection\evaluation,coco_evaluator.py,def evaluate(self):
data/raw/repos\official\legacy\detection\evaluation,coco_evaluator.py,"def __init__(self, mask_eval_class, **kwargs):"
data/raw/repos\official\legacy\detection\evaluation,coco_evaluator.py,def evaluate(self):
data/raw/repos\official\legacy\detection\evaluation,coco_utils.py,"def __init__(self, eval_type='box', annotation_file=None, gt_dataset=None):"
data/raw/repos\official\legacy\detection\evaluation,coco_utils.py,"def loadRes(self, predictions):"
data/raw/repos\official\legacy\detection\evaluation,coco_utils.py,def convert_predictions_to_coco_annotations(predictions):
data/raw/repos\official\legacy\detection\evaluation,coco_utils.py,"def convert_groundtruths_to_coco_dataset(groundtruths, label_map=None):"
data/raw/repos\official\legacy\detection\evaluation,coco_utils.py,"def __init__(self, file_pattern, num_examples, include_mask):"
data/raw/repos\official\legacy\detection\evaluation,coco_utils.py,"def _parse_single_example(self, example):"
data/raw/repos\official\legacy\detection\evaluation,coco_utils.py,def _build_pipeline(self):
data/raw/repos\official\legacy\detection\evaluation,coco_utils.py,def __call__(self):
data/raw/repos\official\legacy\detection\evaluation,factory.py,def evaluator_generator(params):
data/raw/repos\official\legacy\detection\executor,detection_executor.py,def _replicated_step(inputs):
data/raw/repos\official\legacy\detection\executor,detection_executor.py,"def _create_test_step(self, strategy, model, metric):"
data/raw/repos\official\legacy\detection\executor,detection_executor.py,"def test_step(iterator, eval_steps):"
data/raw/repos\official\legacy\detection\executor,detection_executor.py,"def _test_step_fn(inputs, eval_steps):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def _save_checkpoint(checkpoint, model_dir, checkpoint_prefix):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def _steps_to_run(current_step, total_steps, steps_per_loop):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def _no_metric():
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def metrics_as_dict(metric):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def metric_results(metric):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def reset_states(metric):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def __init__(self, model_dir: Text, name: Text):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def __call__(self, metrics: Union[Dict[Text, float], float], step: int):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def __init__(self, strategy, params, model_fn, loss_fn, is_multi_host=False):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def checkpoint_name(self):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def checkpoint_name(self, name):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def loss_fn(self):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def model_fn(self, params):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def _save_config(self, model_dir):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def _replicated_step(inputs):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def train_step(iterator, num_steps):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def _create_test_step(self, strategy, model, metric):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def test_step(iterator):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def _test_step_fn(inputs):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def _run_callbacks_on_batch_begin(batch):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def _run_callbacks_on_batch_end(batch):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def terminate_eval():
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def predict(self):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def __init__(self, strategy_type=None, strategy_config=None):"
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,def strategy(self):
data/raw/repos\official\legacy\detection\executor,distributed_executor.py,"def strategy(self, new_strategy):"
data/raw/repos\official\legacy\detection\modeling,base_model.py,def _make_filter_trainable_variables_fn(frozen_variable_prefix):
data/raw/repos\official\legacy\detection\modeling,base_model.py,def _filter_trainable_variables(variables):
data/raw/repos\official\legacy\detection\modeling,base_model.py,"def __init__(self, params):"
data/raw/repos\official\legacy\detection\modeling,base_model.py,"def build_outputs(self, inputs, mode):"
data/raw/repos\official\legacy\detection\modeling,base_model.py,"def build_model(self, params, mode):"
data/raw/repos\official\legacy\detection\modeling,base_model.py,def build_loss_fn(self):
data/raw/repos\official\legacy\detection\modeling,base_model.py,"def post_processing(self, labels, outputs):"
data/raw/repos\official\legacy\detection\modeling,base_model.py,"def model_outputs(self, inputs, mode):"
data/raw/repos\official\legacy\detection\modeling,base_model.py,def build_optimizer(self):
data/raw/repos\official\legacy\detection\modeling,base_model.py,def make_filter_trainable_variables_fn(self):
data/raw/repos\official\legacy\detection\modeling,base_model.py,"def weight_decay_loss(self, trainable_variables):"
data/raw/repos\official\legacy\detection\modeling,base_model.py,def make_restore_checkpoint_fn(self):
data/raw/repos\official\legacy\detection\modeling,base_model.py,def eval_metrics(self):
data/raw/repos\official\legacy\detection\modeling,checkpoint_utils.py,def _get_checkpoint_map(checkpoint_path):
data/raw/repos\official\legacy\detection\modeling,checkpoint_utils.py,"def make_restore_checkpoint_fn(checkpoint_path, prefix='', skip_regex=None):"
data/raw/repos\official\legacy\detection\modeling,checkpoint_utils.py,def _restore_checkpoint_fn(keras_model):
data/raw/repos\official\legacy\detection\modeling,factory.py,def model_generator(params):
data/raw/repos\official\legacy\detection\modeling,learning_rates.py,"def __init__(self, total_steps, params):"
data/raw/repos\official\legacy\detection\modeling,learning_rates.py,"def __call__(self, global_step):"
data/raw/repos\official\legacy\detection\modeling,learning_rates.py,def get_config(self):
data/raw/repos\official\legacy\detection\modeling,learning_rates.py,"def __init__(self, total_steps, params):"
data/raw/repos\official\legacy\detection\modeling,learning_rates.py,"def __call__(self, global_step):"
data/raw/repos\official\legacy\detection\modeling,learning_rates.py,def get_config(self):
data/raw/repos\official\legacy\detection\modeling,learning_rates.py,"def learning_rate_generator(total_steps, params):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def focal_loss(logits, targets, alpha, gamma, normalizer):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __init__(self, params):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, score_outputs, labels):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def _rpn_score_loss(self, score_outputs, score_targets, normalizer=1.0):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __init__(self, params):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, box_outputs, labels):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def _rpn_box_loss(self, box_outputs, box_targets, normalizer=1.0):"
data/raw/repos\official\legacy\detection\modeling,losses.py,def __init__(self):
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, center_outputs, labels):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, box_outputs, labels, center_targets):"
data/raw/repos\official\legacy\detection\modeling,losses.py,def __init__(self):
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, class_outputs, class_targets):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __init__(self, params):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, box_outputs, class_targets, box_targets):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __init__(self, params):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, score_outputs, score_targets):"
data/raw/repos\official\legacy\detection\modeling,losses.py,def __init__(self):
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, mask_outputs, mask_targets, select_class_targets):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __init__(self, params, num_classes):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, cls_outputs, labels, num_positives):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __init__(self, params):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, box_outputs, labels, num_positives):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def box_loss(self, box_outputs, box_targets, num_positives):"
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, probs, labels, valid_mask):"
data/raw/repos\official\legacy\detection\modeling,losses.py,def __init__(self):
data/raw/repos\official\legacy\detection\modeling,losses.py,"def __call__(self, logits, labels, valid_mask):"
data/raw/repos\official\legacy\detection\modeling,maskrcnn_model.py,"def __init__(self, params):"
data/raw/repos\official\legacy\detection\modeling,maskrcnn_model.py,"def build_outputs(self, inputs, mode):"
data/raw/repos\official\legacy\detection\modeling,maskrcnn_model.py,def build_loss_fn(self):
data/raw/repos\official\legacy\detection\modeling,maskrcnn_model.py,"def _total_loss_fn(labels, outputs):"
data/raw/repos\official\legacy\detection\modeling,maskrcnn_model.py,"def build_input_layers(self, params, mode):"
data/raw/repos\official\legacy\detection\modeling,maskrcnn_model.py,"def build_model(self, params, mode):"
data/raw/repos\official\legacy\detection\modeling,maskrcnn_model.py,"def post_processing(self, labels, outputs):"
data/raw/repos\official\legacy\detection\modeling,maskrcnn_model.py,def eval_metrics(self):
data/raw/repos\official\legacy\detection\modeling,olnmask_model.py,"def __init__(self, params):"
data/raw/repos\official\legacy\detection\modeling,olnmask_model.py,"def build_outputs(self, inputs, mode):"
data/raw/repos\official\legacy\detection\modeling,olnmask_model.py,def build_loss_fn(self):
data/raw/repos\official\legacy\detection\modeling,olnmask_model.py,"def _total_loss_fn(labels, outputs):"
data/raw/repos\official\legacy\detection\modeling,olnmask_model.py,"def build_input_layers(self, params, mode):"
data/raw/repos\official\legacy\detection\modeling,olnmask_model.py,"def build_model(self, params, mode):"
data/raw/repos\official\legacy\detection\modeling,optimizers.py,"def __init__(self, params):"
data/raw/repos\official\legacy\detection\modeling,optimizers.py,"def __call__(self, learning_rate):"
data/raw/repos\official\legacy\detection\modeling,retinanet_model.py,"def __init__(self, params):"
data/raw/repos\official\legacy\detection\modeling,retinanet_model.py,"def build_outputs(self, inputs, mode):"
data/raw/repos\official\legacy\detection\modeling,retinanet_model.py,def build_loss_fn(self):
data/raw/repos\official\legacy\detection\modeling,retinanet_model.py,"def _total_loss_fn(labels, outputs):"
data/raw/repos\official\legacy\detection\modeling,retinanet_model.py,"def build_model(self, params, mode=None):"
data/raw/repos\official\legacy\detection\modeling,retinanet_model.py,"def post_processing(self, labels, outputs):"
data/raw/repos\official\legacy\detection\modeling,retinanet_model.py,def eval_metrics(self):
data/raw/repos\official\legacy\detection\modeling,shapemask_model.py,"def __init__(self, params):"
